Key,SourceString,Context
"CharacterStats_MeleeMod_StatName","Melee Damage",""
"CharacterStats_RangeMod_StatName","Range Damage",""
"CharacterStats_CritDamage_StatName","Crit Damage",""
"CharacterStats_ArmorPierce_StatName","Additional Armor Pierce",""
"CharacterStats_StaminaRegen_StatName","Stamina Recovery Rate",""
"CharacterStats_CrudeMod_StatName","Crude Damage",""
"CharacterStats_SlashMod_StatName","Slash Damage",""
"CharacterStats_PierceMod_StatName","Pierce Damage",""
"CharacterStatsBigScreen_Strength_StatName","<img id=\""IconStrength\""/> Strength",""
"CharacterStats_Strength_TooltipRichDescription","<img id=\""IconStrength\""/> <T_BOLD>Strength</>\r\n\r\nIncreases effectiveness of <T_BOLD>Strength based weapons</>.\r\n\r\nStrength based weapons are usually weapons such as Clubs, Maces and Halbeards.\r\n\r\nCould be increased by applying Stat points to Strength, consuming food with Strength buffs as well as through various Equipment items.",""
"CharacterStatsBigScreen_Agility_StatName","<img id=\""IconAgility\""/> Agility",""
"CharacterStats_Agility_TooltipRichDescription","<img id=\""IconAgility\""/> <T_BOLD>Agility</>\r\n\r\nIncreases effectiveness of <T_BOLD>Agility based weapons</>.\r\n\r\nAgility based weapons are usually weapons such as Sabers and Greatswords as well as Musketons.\r\n\r\nCould be increased by applying Stat points to Agility, consuming food with Agility buffs as well as through various Equipment items.",""
"CharacterStatsBigScreen_Precision_StatName","<img id=\""IconPrecision\""/> Precision",""
"CharacterStats_Precision_TooltipRichDescription","<img id=\""IconPrecision\""/> <T_BOLD>Precision</>\r\n\r\nIncreases effectiveness of <T_BOLD>Precision based weapons</>.\r\n\r\nPrecision based weapons are usually weapons such as Rapiers as well as Pistols and Muskets.\r\n\r\nCould be increased by applying Stat points to Precision, consuming food with Precision buffs as well as through various Equipment items.",""
"CharacterStatsBigScreen_Mastery_StatName","<img id=\""IconMastery\""/> Mastery",""
"CharacterStats_Mastery_TooltipRichDescription","<img id=\""IconMastery\""/> <T_BOLD>Mastery</>\r\n\r\nIncreases base <T_BOLD>Critical Hit Chance</>\r\n\r\nCritical Hit Chance defines how likely you are to do extra damage with your attacks.\r\n\r\nCould be increased by applying Stat points to Mastery, consuming food with Mastery buffs as well as through various Equipment items.",""
"CharacterStatsBigScreen_Vitality_StatName","<img id=\""IconVitality\""/> Vitality",""
"CharacterStats_Vitality_TooltipRichDescription","<img id=\""IconVitality\""/> <T_BOLD>Vitality</>\r\n\r\nIncreases <T_BOLD>Health</>\r\n\r\nIf you run out of Health you die.\r\n\r\nCould be increased by applying Stat points to Vitality, consuming food with Vitality buffs as well as through various Equipment items.",""
"CharacterStatsBigScreen_Endurance_StatName","<img id=\""IconEndurance\""/> Endurance",""
"CharacterStats_Endurance_TooltipRichDescription","<img id=\""IconEndurance\""/> <T_BOLD>Endurance</>\r\n\r\nIncreases <T_BOLD>Stamina</>\r\n\r\nStamina is consumed while performing actions such as Dashing, Jumping, Sprinting or Attacking. \r\n\r\nCould be increased by applying Stat points to Endurance, consuming food with Endurace buffs as well as through various Equipment items.",""
"CharacterStatsBigScreen_Health_StatName","Health",""
"CharacterStats_Health_TooltipRichDescription","When you run out of Health - you die.\r\n\r\nCould be increased by consuming Food, applying Stat points to Vitality, various Equipment items and Talents.",""
"CharacterStatsBigScreen_DamageResist_StatName","Damage Resistance",""
"CharacterStats_DamageResist_TooltipRichDescription","Damage Resistance makes you harder to kill.\r\n\r\nCould be increased with various Equipment items, Talents and Elixirs",""
"CharacterStatsBigScreen_Stamina_StatName","Stamina",""
"CharacterStats_Stamina_TooltipRichDescription","Stamina is consumed for all actions you do.\r\n\r\nCould be increased by consuming Food with Endurance buffs, applying Stat points to Endurance, various Equipment items and Talents.",""
"CharacterStatsBigScreen_StaminaRegen_StatName","Stamina Recovey Rate",""
"CharacterStatsBigScreen_StaminaRegen_TooltipRichDescription","Stamina Recovery Rate indicates how fast your Stamina recovers when you are not performing actions such as Dashing, Jumpnig, Attacking or Sprinting.\r\n\r\nComfort buff from a well built and cozy base greatly increases Stamina Recovery Rate.\r\n\r\nShown in points per second. ",""
"CharacterStatsBigScreen_GlobalDamage_StatName","General Damage",""
"CharacterStats_GlobalDamage_TooltipRichDescription","General Damage bonus applies to all attacks be it Melee, Ranged or Special attacks.\r\n\r\nCould be increased with various Equipment items, Talents and Elixirs.",""
"CharacterStats_CritChanceMod_StatName","Critical Hit Chance",""
"CharacterStatsBigScreen_CritChance_TooltipRichDescription","Critical Hit Chance defines how likely you are to do extra damage with your attacks.\r\n\r\nCould be increased by consuming Food with Mastery buffs, applying Stat points to Mastery, various Equipment items, Talents and Elixirs.",""
"CharacterStats_AdditionalCritDamageMod_StatName","Critical Damage",""
"CharacterStatsBigScreen_CritDamage_TooltipRichDescription","Critical Damage increases the damage you deal when scoring Critical Hits, Headshots or hitting large enemies' weakspots.\r\n\r\nCould be increased with various Equipment items, Talents and Elixirs.",""
"CharacterStats_MeleeMod_TooltipRichDescription","Melee Damage bonus that comes from sources like Equipment items, Talents and Elixirs",""
"CharacterStatsBigScreen_RangeMod_StatName","Range Damage",""
"CharacterStats_RangeMod_TooltipRichDescription","Range Damage bonus that comes from sources like Equipment items, Talents and Elixirs",""
"CharacterStatsBigScreen_CrudeMod_StatName","Crude Damage",""
"CharacterStatsBigScreen_CrudeMod_TooltipRichDescription","Crude Damage bonus that comes from sources like Equipment items and Talents.\r\n\r\nAs a rule of thumb Crude damage is done by weapons such as Clubs and Polearms.",""
"CharacterStatsBigScreen_SlashMod_StatName","Slash Damage",""
"CharacterStatsBigScreen_SlashMod_TooltipRichDescription","Slash Damage bonus that comes from sources like Equipment items and Talents.\r\n\r\nAs a rule of thumb Slash damage is done by weapons such as Sabers and Greatswords.",""
"CharacterStatsBigScreen_PierceMod_StatName","Pierce Damage",""
"CharacterStatsBigScreen_PierceMod_TooltipRichDescription","Pierce Damage bonus that comes from sources like Equipment items and Talents.\n\r\nAs a rule of thumb Pierce damage is done by weapons such as Rapiers as well as firearms such as Pistols, Muskets and Musketons",""
"SidePanel_Unstuck_Unstuck","Unstuck",""
"SidePanel_Unstuck_Warning","Warning!",""
"SidePanel_Unstuck_Description","Your character will die and will be resurrected at the last save point.\r\n\r\nUse only if you’re stuck and can’t find the way out",""
"Shovel_Mode_AsWeapon","Weapon",""
"Shovel_Mode_Dig","Dig",""
"Shovel_Mode_Flatten","Flatten",""
"Shovel_Mode_Raise","Raise",""
"Charater_TalentTree_SelectedNodeRequirment","<T_GOLD>{Lvl}</><T_BOLDOUTLINE>/{MaxLvl}</>",""
"Charater_TalentTree_NodeRequirment","<T_BOLDOUTLINE>{Lvl}/{MaxLvl}</>",""
"Charater_TalentTree_PointsToUpgrade","Points to upgrade:",""
"CharacterStatsBigScreen_Strength_TooltipRichDescription","<img id=\""IconStrength\""/> <T_BOLD>Strength</>\r\n\r\nКаждая едининца <T_BOLD>Strength</> увеличивает <T_BOLD>Crude</> урон на <T_POS>+1.5%</>",""
"CharacterStatsBigScreen_Agility_TooltipRichDescription","<img id=\""IconAgility\""/> <T_BOLD>Agility</>\r\n\r\nКаждая едининцу <T_BOLD>Agility</> увеличивает <T_BOLD>Slash</> урон на <T_POS>+1.5%</>",""
"CharacterStatsBigScreen_Precision_TooltipRichDescription","<img id=\""IconPrecision\""/> <T_BOLD>Precision</>\r\n\r\nКаждая едининцу <T_BOLD>Precision</> увеличивает <T_BOLD>Pierce</> урон на <T_POS>+1.5%</>",""
"CharacterStatsBigScreen_Mobility_TooltipRichDescription","<img id=\""IconMobility\""/> <T_BOLD>Endurance</>\r\n\r\nКаждая едининца <T_BOLD>Endurance</> увеличивает:\r\n - Выносливость на <T_POS>+5</> единиц\r\n - Восстановление выносливости на <T_POS>+2</> единицы",""
"CharacterStatsBigScreen_Vitality_TooltipRichDescription","<img id=\""IconVitality\""/> <T_BOLD>Vitality</>\r\n\r\nКаждая едининца <T_BOLD>Vitality</> увеличивает:\r\n - Здоровье на <T_POS>+15</> единиц",""
"CharacterStatsBigScreen_Fortitude_TooltipRichDescription","<img id=\""IconFortitude\""/> <T_BOLD>Fortitude</>\r\n\r\nКаждая едининца <T_BOLD>Fortitude</>:\r\n - Снижает урон посчуру на <T_POS>+5%</>\r\n - Увеличивает армор на <T_POS>+3.5%</>",""
"CharacterStatsBigScreen_ArmorMod_StatName","Armor Bonus",""
"CharacterStatsBigScreen_Mobility_StatName","<img id=\""IconMobility\""/> Mobility",""
"CharacterStatsBigScreen_Fortitude_StatName","<img id=\""IconFortitude\""/> Fortitude",""
"CharacterStats_CrudeMod_TooltipRichDescription","TBD",""
"CharacterStats_ArmorPierce_TooltipRichDescription","Флетовый бонус к арорм пирсу любого источника урона",""
"CharacterStats_StaminaRegen_TooltipRichDescription","Скорость восстановления выносливости.",""
"CharacterStats_ArmorMod_TooltipRichDescription","Процентный бонус увеличивающий армор игрока",""
"CharacterStatsBigScreen_ArmorPen_StatName","Armor Penetration",""
"CharacterStatsBigScreen_CritChance_StatName","Crit Damage Bonus",""
"CharacterStatsBigScreen_CritDamage_StatName","Crit Damage Bonus",""
"CharacterStatsBigScreen_PostureResist_StatName","Posutre Damage Resist",""
"CharacterStatsBigScreen_Armor_TooltipRichDescription","Текущее значение брони персонажа",""
"CharacterStatsBigScreen_ArmorMod_TooltipRichDescription","Процентный бонус увеличивающий армор",""
"CharacterStatsBigScreen_MeleeMod_TooltipRichDescription","Увеличивает урон ближнего боя",""
"CharacterStatsBigScreen_RangeMod_TooltipRichDescription","Увеличивет урон дальнего боя",""
"CharacterStatsBigScreen_ArmorPen_TooltipRichDescription","Бонус к пробитиую брони применяемый для люого источника урона",""
